"","data_dte","Year","Month","usg_apt_id","usg_apt","usg_wac","fg_apt_id","fg_apt","fg_wac","airlineid","carrier","carriergroup","type","Scheduled","Charter","Total"
"2003","01/01/2020",2020,1,10397,"ATL",34,13180,"MBJ",243,19393,"WN",1,"Passengers",277,0,277
"2004","03/01/2020",2020,3,13002,"LKE",93,16233,"YWH",906,20272,"KAH",1,"Passengers",277,0,277
"2005","03/01/2020",2020,3,12478,"JFK",22,14677,"SAL",118,19556,"LR",0,"Passengers",277,0,277
"2006","03/01/2020",2020,3,12173,"HNL",2,12277,"ICN",778,19690,"HA",1,"Passengers",278,0,278
"2007","01/01/2020",2020,1,11292,"DEN",82,10846,"BZE",106,19393,"WN",1,"Passengers",278,0,278
"2008","02/01/2020",2020,2,14771,"SFO",91,15868,"WUH",713,20133,"CZ",0,"Passengers",279,0,279
"2009","02/01/2020",2020,2,11697,"FLL",33,13746,"NSB",204,21743,"2LQ",1,"Passengers",279,66,345
"2010","03/01/2020",2020,3,13204,"MCO",33,11534,"ELH",204,20401,"3M",1,"Passengers",280,0,280
"2011","03/01/2020",2020,3,15024,"STT",4,14849,"SKB",275,19650,"AAT",1,"Passengers",281,0,281
"2012","01/01/2020",2020,1,12266,"IAH",74,14309,"PVG",713,19805,"AA",1,"Passengers",281,0,281
"2013","01/01/2020",2020,1,14843,"SJU",3,12520,"JNB",562,19790,"DL",1,"Passengers",281,0,281
"2014","01/01/2020",2020,1,12478,"JFK",22,14677,"SAL",118,19556,"LR",0,"Passengers",282,0,282
"2015","02/01/2020",2020,2,10397,"ATL",34,10752,"BRU",409,19551,"KL",0,"Passengers",282,0,282
"2016","03/01/2020",2020,3,11433,"DTW",43,16271,"YYZ",936,20500,"G7",1,"Passengers",282,0,282
"2017","03/01/2020",2020,3,13204,"MCO",33,12520,"JNB",562,19790,"DL",1,"Passengers",283,0,283
"2018","01/01/2020",2020,1,12892,"LAX",91,13514,"MTY",148,21342,"VB",0,"Passengers",284,0,284
"2019","01/01/2020",2020,1,14843,"SJU",3,13654,"NEV",275,20253,"9K",1,"Passengers",284,0,284
"2020","02/01/2020",2020,2,11697,"FLL",33,16271,"YYZ",936,19531,"AC",0,"Passengers",284,43,327
"2021","01/01/2020",2020,1,13930,"ORD",41,12699,"KIX",736,19779,"CX",0,"Passengers",286,0,286
"2022","03/01/2020",2020,3,12892,"LAX",91,11032,"CUN",148,19930,"AS",1,"Passengers",287,0,287
"2023","02/01/2020",2020,2,14771,"SFO",91,15127,"TAO",713,19958,"MU",0,"Passengers",287,0,287
"2024","01/01/2020",2020,1,12264,"IAD",32,12010,"GUA",127,19977,"UA",1,"Passengers",287,0,287
"2025","02/01/2020",2020,2,13303,"MIA",33,10292,"AMS",461,21924,"DI",0,"Passengers",288,0,288
"2026","01/01/2020",2020,1,12892,"LAX",91,12010,"GUA",127,19556,"LR",0,"Passengers",290,0,290
"2027","02/01/2020",2020,2,13204,"MCO",33,11730,"FOR",316,21605,"G3",0,"Passengers",290,0,290
"2028","03/01/2020",2020,3,12266,"IAH",74,15125,"TAM",148,20366,"EV",1,"Passengers",291,0,291
"2029","02/01/2020",2020,2,12478,"JFK",22,11172,"CTU",713,21271,"HU",0,"Passengers",292,0,292
"2030","02/01/2020",2020,2,13830,"OGG",2,16229,"YVR",906,19531,"AC",0,"Passengers",293,0,293
"2031","03/01/2020",2020,3,14100,"PHL",23,10521,"BDA",207,19805,"AA",1,"Passengers",293,0,293
"2032","01/01/2020",2020,1,12892,"LAX",91,13744,"NRT",736,19779,"CX",0,"Passengers",294,0,294
"2033","01/01/2020",2020,1,11827,"FXE",33,15417,"TZN",204,21944,"3BQ",1,"Passengers",294,0,294
"2034","03/01/2020",2020,3,10581,"BGR",12,10716,"BOM",733,19977,"UA",1,"Passengers",296,0,296
"2035","02/01/2020",2020,2,14100,"PHL",23,11651,"FCO",450,19805,"AA",1,"Passengers",296,0,296
"2036","01/01/2020",2020,1,12264,"IAD",32,14051,"PDL",469,19576,"TP",0,"Passengers",297,0,297
"2037","01/01/2020",2020,1,11292,"DEN",82,13514,"MTY",148,20250,"5D",0,"Passengers",297,0,297
"2038","02/01/2020",2020,2,12266,"IAH",74,14312,"PVR",148,20378,"YV",1,"Passengers",298,0,298
"2039","01/01/2020",2020,1,14843,"SJU",3,15084,"SXM",264,20280,"SEB",1,"Passengers",301,0,301
"2040","01/01/2020",2020,1,11697,"FLL",33,16267,"YYR",961,21579,"DY",0,"Passengers",302,0,302
"2041","02/01/2020",2020,2,13303,"MIA",33,11225,"CYB",233,19912,"KX",0,"Passengers",303,0,303
"2042","02/01/2020",2020,2,15024,"STT",4,10444,"AXA",202,19650,"AAT",1,"Passengers",305,0,305
"2043","03/01/2020",2020,3,13303,"MIA",33,13289,"MHH",204,20452,"YX",1,"Passengers",308,0,308
"2044","01/01/2020",2020,1,12478,"JFK",22,14918,"SNN",441,19540,"BA",0,"Passengers",309,0,309
"2045","03/01/2020",2020,3,11278,"DCA",32,13605,"NAS",204,20409,"B6",1,"Passengers",309,0,309
"2046","03/01/2020",2020,3,13577,"MYR",37,16215,"YTZ",936,21226,"PD",0,"Passengers",310,0,310
"2047","02/01/2020",2020,2,12266,"IAH",74,12651,"KEF",439,19554,"LH",0,"Passengers",311,0,311
"2048","02/01/2020",2020,2,14843,"SJU",3,11654,"FDF",252,21674,"3SD",0,"Passengers",313,0,313
"2049","02/01/2020",2020,2,14843,"SJU",3,10312,"ANU",206,20280,"SEB",1,"Passengers",314,0,314
"2050","02/01/2020",2020,2,15304,"TPA",33,10521,"BDA",207,19540,"BA",0,"Passengers",320,0,320
"2051","02/01/2020",2020,2,11298,"DFW",74,16293,"ZCL",148,20398,"MQ",1,"Passengers",321,0,321
"2052","01/01/2020",2020,1,11618,"EWR",22,13165,"MAN",493,21624,"LS",0,"Passengers",322,0,322
"2053","01/01/2020",2020,1,15024,"STT",4,10444,"AXA",202,19650,"AAT",1,"Passengers",322,0,322
"2054","02/01/2020",2020,2,11298,"DFW",74,14312,"PVR",148,20422,"SY",1,"Passengers",324,0,324
"2055","03/01/2020",2020,3,14107,"PHX",81,16306,"ZLO",148,20378,"YV",1,"Passengers",325,0,325
"2056","02/01/2020",2020,2,12478,"JFK",22,14918,"SNN",441,19540,"BA",0,"Passengers",326,0,326
"2057","03/01/2020",2020,3,12478,"JFK",22,14849,"SKB",275,19790,"DL",1,"Passengers",328,0,328
"2058","03/01/2020",2020,3,12266,"IAH",74,16306,"ZLO",148,20378,"YV",1,"Passengers",330,0,330
"2059","01/01/2020",2020,1,14107,"PHX",81,16271,"YYZ",936,19531,"AC",0,"Passengers",331,0,331
"2060","01/01/2020",2020,1,11697,"FLL",33,11910,"GHB",204,20401,"3M",1,"Passengers",334,0,334
"2061","02/01/2020",2020,2,14771,"SFO",91,11172,"CTU",713,19977,"UA",1,"Passengers",335,0,335
"2062","03/01/2020",2020,3,11433,"DTW",43,12169,"HND",736,19790,"DL",1,"Passengers",339,0,339
"2063","01/01/2020",2020,1,12953,"LGA",22,10521,"BDA",207,19805,"AA",1,"Passengers",340,0,340
"2064","03/01/2020",2020,3,11292,"DEN",82,16257,"YYC",916,20436,"F9",1,"Passengers",340,0,340
"2065","03/01/2020",2020,3,12478,"JFK",22,11868,"GCM",233,19912,"KX",0,"Passengers",343,0,343
"2066","02/01/2020",2020,2,14747,"SEA",93,14066,"PEK",713,19790,"DL",1,"Passengers",343,0,343
"2067","02/01/2020",2020,2,13930,"ORD",41,14066,"PEK",713,21271,"HU",0,"Passengers",344,0,344
"2068","02/01/2020",2020,2,13204,"MCO",33,13252,"MEX",148,20250,"5D",0,"Passengers",344,0,344
"2069","03/01/2020",2020,3,14831,"SJC",91,14832,"SJD",148,19393,"WN",1,"Passengers",344,0,344
"2070","01/01/2020",2020,1,10721,"BOS",13,13605,"NAS",204,19805,"AA",1,"Passengers",345,0,345
"2071","01/01/2020",2020,1,12892,"LAX",91,10929,"CEB",766,19564,"PR",0,"Passengers",348,0,348
"2072","02/01/2020",2020,2,15024,"STT",4,14849,"SKB",275,19650,"AAT",1,"Passengers",350,0,350
"2073","02/01/2020",2020,2,13204,"MCO",33,15174,"TER",469,19682,"VS",0,"Passengers",352,0,352
"2074","01/01/2020",2020,1,12266,"IAH",74,11032,"CUN",148,19805,"AA",1,"Passengers",354,0,354
"2075","03/01/2020",2020,3,13930,"ORD",41,10210,"AGU",148,21351,"Y4",0,"Passengers",354,0,354
"2076","01/01/2020",2020,1,13342,"MKE",45,16271,"YYZ",936,19531,"AC",0,"Passengers",354,0,354
"2077","03/01/2020",2020,3,15304,"TPA",33,16321,"ZRH",486,20234,"8R",0,"Passengers",361,0,361
"2078","02/01/2020",2020,2,11433,"DTW",43,10287,"AMM",639,19568,"RJ",0,"Passengers",361,0,361
"2079","03/01/2020",2020,3,13204,"MCO",33,16242,"YXE",921,20229,"WS",0,"Passengers",363,0,363
"2080","01/01/2020",2020,1,12892,"LAX",91,14677,"SAL",118,19556,"LR",0,"Passengers",363,0,363
"2081","03/01/2020",2020,3,11433,"DTW",43,10287,"AMM",639,19568,"RJ",0,"Passengers",364,0,364
"2082","02/01/2020",2020,2,10397,"ATL",34,16782,"DSS",569,19790,"DL",1,"Passengers",367,0,367
"2083","01/01/2020",2020,1,12892,"LAX",91,12169,"HND",736,19564,"PR",0,"Passengers",368,0,368
"2084","02/01/2020",2020,2,12892,"LAX",91,13692,"NKG",713,19958,"MU",0,"Passengers",368,0,368
"2085","03/01/2020",2020,3,10721,"BOS",13,11868,"GCM",233,19805,"AA",1,"Passengers",370,0,370
"2086","02/01/2020",2020,2,11827,"FXE",33,15417,"TZN",204,21944,"3BQ",1,"Passengers",372,0,372
"2087","03/01/2020",2020,3,12264,"IAD",32,12010,"GUA",127,19977,"UA",1,"Passengers",372,0,372
"2088","03/01/2020",2020,3,10821,"BWI",32,14153,"PLS",281,19393,"WN",1,"Passengers",374,0,374
"2089","03/01/2020",2020,3,10821,"BWI",32,11868,"GCM",233,19393,"WN",1,"Passengers",374,0,374
"2090","03/01/2020",2020,3,13930,"ORD",41,16257,"YYC",916,20452,"YX",1,"Passengers",374,0,374
"2091","02/01/2020",2020,2,12892,"LAX",91,14677,"SAL",118,19556,"LR",0,"Passengers",376,0,376
"2092","03/01/2020",2020,3,13204,"MCO",33,16042,"YEG",916,20229,"WS",0,"Passengers",377,0,377
"2093","02/01/2020",2020,2,14831,"SJC",91,14066,"PEK",713,21271,"HU",0,"Passengers",377,0,377
"2094","02/01/2020",2020,2,14843,"SJU",3,11915,"GIG",316,19790,"DL",1,"Passengers",377,0,377
"2095","03/01/2020",2020,3,12173,"HNL",2,16229,"YVR",906,19531,"AC",0,"Passengers",378,0,378
"2096","01/01/2020",2020,1,12173,"HNL",2,10338,"APW",892,20059,"FJ",0,"Passengers",380,0,380
"2097","03/01/2020",2020,3,11618,"EWR",22,11185,"CUR",262,19977,"UA",1,"Passengers",384,0,384
"2098","01/01/2020",2020,1,14057,"PDX",92,14832,"SJD",148,20422,"SY",1,"Passengers",386,0,386
"2099","02/01/2020",2020,2,12173,"HNL",2,13602,"NAN",821,20059,"FJ",0,"Passengers",386,0,386
"2100","02/01/2020",2020,2,14635,"RSW",33,16217,"YUL",941,19531,"AC",0,"Passengers",387,0,387
"2101","01/01/2020",2020,1,11697,"FLL",33,16271,"YYZ",936,21231,"WG",0,"Passengers",389,0,389
"2102","03/01/2020",2020,3,12478,"JFK",22,13156,"MAD",482,20119,"UX",0,"Passengers",390,0,390
"2103","03/01/2020",2020,3,10721,"BOS",13,12073,"HAV",219,20409,"B6",1,"Passengers",392,0,392
"2104","02/01/2020",2020,2,12478,"JFK",22,11868,"GCM",233,19805,"AA",1,"Passengers",392,0,392
"2105","03/01/2020",2020,3,11618,"EWR",22,15513,"UVF",276,19977,"UA",1,"Passengers",393,0,393
"2106","03/01/2020",2020,3,12266,"IAH",74,12169,"HND",736,19791,"NH",0,"Passengers",393,0,393
"2107","01/01/2020",2020,1,13303,"MIA",33,10411,"AUA",277,19565,"PY",0,"Passengers",394,0,394
"2108","02/01/2020",2020,2,12892,"LAX",91,15113,"SZX",713,19543,"CA",0,"Passengers",395,0,395
"2109","03/01/2020",2020,3,14122,"PIT",23,11032,"CUN",148,19393,"WN",1,"Passengers",398,0,398
"2110","03/01/2020",2020,3,11292,"DEN",82,16257,"YYC",916,20452,"YX",1,"Passengers",398,0,398
"2111","01/01/2020",2020,1,12266,"IAH",74,13252,"MEX",148,19534,"AM",0,"Passengers",398,0,398
"2112","03/01/2020",2020,3,12953,"LGA",22,13605,"NAS",204,19805,"AA",1,"Passengers",400,0,400
"2113","03/01/2020",2020,3,11292,"DEN",82,13605,"NAS",204,19977,"UA",1,"Passengers",401,0,401
"2114","03/01/2020",2020,3,11298,"DFW",74,12169,"HND",736,19548,"JL",0,"Passengers",402,0,402
"2115","01/01/2020",2020,1,15304,"TPA",33,16271,"YYZ",936,19531,"AC",0,"Passengers",403,0,403
"2116","03/01/2020",2020,3,13204,"MCO",33,16268,"YYT",961,20229,"WS",0,"Passengers",403,0,403
"2117","03/01/2020",2020,3,11827,"FXE",33,10916,"CCZ",204,21944,"3BQ",1,"Passengers",404,0,404
"2118","03/01/2020",2020,3,13495,"MSY",72,11032,"CUN",148,19790,"DL",1,"Passengers",405,0,405
"2119","03/01/2020",2020,3,11433,"DTW",43,16217,"YUL",941,20500,"G7",1,"Passengers",407,0,407
"2120","01/01/2020",2020,1,13303,"MIA",33,10758,"BSB",316,21605,"G3",0,"Passengers",407,0,407
"2121","01/01/2020",2020,1,12889,"LAS",85,16271,"YYZ",936,19531,"AC",0,"Passengers",409,0,409
"2122","02/01/2020",2020,2,12892,"LAX",91,11030,"CKG",713,21271,"HU",0,"Passengers",410,0,410
"2123","03/01/2020",2020,3,12264,"IAD",32,11868,"GCM",233,19977,"UA",1,"Passengers",411,0,411
"2124","01/01/2020",2020,1,11827,"FXE",33,10916,"CCZ",204,21944,"3BQ",1,"Passengers",413,0,413
"2125","03/01/2020",2020,3,14100,"PHL",23,14293,"PUJ",224,19805,"AA",1,"Passengers",414,0,414
"2126","01/01/2020",2020,1,11292,"DEN",82,11868,"GCM",233,19912,"KX",0,"Passengers",415,0,415
"2127","01/01/2020",2020,1,12478,"JFK",22,12920,"LCY",493,19540,"BA",0,"Passengers",418,0,418
"2128","01/01/2020",2020,1,13930,"ORD",41,13744,"NRT",736,19805,"AA",1,"Passengers",418,0,418
"2129","03/01/2020",2020,3,11618,"EWR",22,16085,"YHZ",951,20452,"YX",1,"Passengers",418,0,418
"2130","02/01/2020",2020,2,14100,"PHL",23,10521,"BDA",207,19805,"AA",1,"Passengers",419,0,419
"2131","01/01/2020",2020,1,13303,"MIA",33,14030,"PBM",379,19565,"PY",0,"Passengers",420,0,420
"2132","03/01/2020",2020,3,12266,"IAH",74,10411,"AUA",277,19977,"UA",1,"Passengers",420,0,420
"2133","03/01/2020",2020,3,11618,"EWR",22,13560,"MXP",450,19977,"UA",1,"Passengers",422,0,422
"2134","01/01/2020",2020,1,12173,"HNL",2,11216,"CXI",824,20059,"FJ",0,"Passengers",422,0,422
"2135","03/01/2020",2020,3,13930,"ORD",41,16271,"YYZ",936,20398,"MQ",1,"Passengers",423,0,423
"2136","02/01/2020",2020,2,13930,"ORD",41,16271,"YYZ",936,20445,"C5",1,"Passengers",424,0,424
"2137","03/01/2020",2020,3,13204,"MCO",33,13166,"MAO",316,21605,"G3",0,"Passengers",431,0,431
"2138","01/01/2020",2020,1,13303,"MIA",33,14278,"PTP",235,20452,"YX",1,"Passengers",433,0,433
"2139","02/01/2020",2020,2,10529,"BDL",11,16217,"YUL",941,20206,"QK",0,"Passengers",433,0,433
"2140","01/01/2020",2020,1,10721,"BOS",13,12073,"HAV",219,20409,"B6",1,"Passengers",434,0,434
"2141","03/01/2020",2020,3,13930,"ORD",41,15513,"UVF",276,19977,"UA",1,"Passengers",435,0,435
"2142","01/01/2020",2020,1,12264,"IAD",32,16217,"YUL",941,20452,"YX",1,"Passengers",435,0,435
"2143","01/01/2020",2020,1,14107,"PHX",81,16217,"YUL",941,19531,"AC",0,"Passengers",435,0,435
"2144","03/01/2020",2020,3,11618,"EWR",22,14681,"SAP",131,19977,"UA",1,"Passengers",436,0,436
"2145","03/01/2020",2020,3,13930,"ORD",41,15513,"UVF",276,19805,"AA",1,"Passengers",436,0,436
"2146","03/01/2020",2020,3,14747,"SEA",93,16042,"YEG",916,20304,"OO",1,"Passengers",437,0,437
"2147","03/01/2020",2020,3,13487,"MSP",63,16217,"YUL",941,20304,"OO",1,"Passengers",437,0,437
"2148","03/01/2020",2020,3,14100,"PHL",23,15513,"UVF",276,19805,"AA",1,"Passengers",438,0,438
"2149","03/01/2020",2020,3,11433,"DTW",43,13605,"NAS",204,19790,"DL",1,"Passengers",439,0,439
"2150","03/01/2020",2020,3,14107,"PHX",81,16304,"ZIH",148,19805,"AA",1,"Passengers",440,0,440
"2151","02/01/2020",2020,2,14771,"SFO",91,10517,"BCN",482,19977,"UA",1,"Passengers",441,0,441
"2152","03/01/2020",2020,3,10721,"BOS",13,14153,"PLS",281,19790,"DL",1,"Passengers",442,0,442
"2153","02/01/2020",2020,2,10423,"AUS",74,11032,"CUN",148,20416,"NK",1,"Passengers",444,0,444
"2154","01/01/2020",2020,1,13204,"MCO",33,12693,"KIN",243,19542,"BW",0,"Passengers",445,0,445
"2155","01/01/2020",2020,1,14843,"SJU",3,15598,"VIJ",282,20253,"9K",1,"Passengers",446,0,446
"2156","02/01/2020",2020,2,14843,"SJU",3,15084,"SXM",264,20280,"SEB",1,"Passengers",446,0,446
"2157","01/01/2020",2020,1,11278,"DCA",32,13605,"NAS",204,20409,"B6",1,"Passengers",447,0,447
"2158","03/01/2020",2020,3,11697,"FLL",33,10411,"AUA",277,20416,"NK",1,"Passengers",449,0,449
"2159","03/01/2020",2020,3,11298,"DFW",74,14293,"PUJ",224,19805,"AA",1,"Passengers",450,0,450
"2160","02/01/2020",2020,2,13303,"MIA",33,14637,"RTB",131,20452,"YX",1,"Passengers",453,0,453
"2161","01/01/2020",2020,1,10721,"BOS",13,11868,"GCM",233,19805,"AA",1,"Passengers",454,0,454
"2162","03/01/2020",2020,3,11697,"FLL",33,11910,"GHB",204,20401,"3M",1,"Passengers",456,0,456
"2163","02/01/2020",2020,2,12478,"JFK",22,11118,"CPH",419,21924,"DI",0,"Passengers",457,0,457
"2164","03/01/2020",2020,3,10721,"BOS",13,13605,"NAS",204,19805,"AA",1,"Passengers",458,0,458
"2165","01/01/2020",2020,1,12478,"JFK",22,13068,"LRM",224,20409,"B6",1,"Passengers",458,0,458
"2166","03/01/2020",2020,3,12016,"GUM",5,14299,"PUS",778,21416,"LJ",0,"Passengers",462,0,462
"2167","03/01/2020",2020,3,12889,"LAS",85,15258,"TLV",636,19558,"LY",0,"Passengers",463,0,463
"2168","03/01/2020",2020,3,13930,"ORD",41,13605,"NAS",204,19805,"AA",1,"Passengers",466,0,466
"2169","02/01/2020",2020,2,11827,"FXE",33,10916,"CCZ",204,21944,"3BQ",1,"Passengers",466,0,466
"2170","03/01/2020",2020,3,13303,"MIA",33,13166,"MAO",316,20167,"JJ",0,"Passengers",466,0,466
"2171","03/01/2020",2020,3,13930,"ORD",41,14153,"PLS",281,19805,"AA",1,"Passengers",468,0,468
"2172","03/01/2020",2020,3,14683,"SAT",74,11032,"CUN",148,19393,"WN",1,"Passengers",468,0,468
"2173","02/01/2020",2020,2,12953,"LGA",22,13605,"NAS",204,19805,"AA",1,"Passengers",468,0,468
"2174","03/01/2020",2020,3,13303,"MIA",33,11654,"FDF",252,19805,"AA",1,"Passengers",470,0,470
"2175","03/01/2020",2020,3,13930,"ORD",41,12169,"HND",736,19548,"JL",0,"Passengers",471,0,471
"2176","02/01/2020",2020,2,13930,"ORD",41,16271,"YYZ",936,20237,"AX",1,"Passengers",472,0,472
"2177","03/01/2020",2020,3,14492,"RDU",36,16217,"YUL",941,20206,"QK",0,"Passengers",474,0,474
"2178","01/01/2020",2020,1,13495,"MSY",72,11032,"CUN",148,19790,"DL",1,"Passengers",474,0,474
"2179","03/01/2020",2020,3,12191,"HOU",74,14293,"PUJ",224,19393,"WN",1,"Passengers",474,0,474
"2180","01/01/2020",2020,1,12892,"LAX",91,10897,"CBR",802,19977,"UA",1,"Passengers",475,0,475
"2181","02/01/2020",2020,2,12953,"LGA",22,10521,"BDA",207,19805,"AA",1,"Passengers",475,0,475
"2182","01/01/2020",2020,1,13930,"ORD",41,16271,"YYZ",936,20366,"EV",1,"Passengers",475,0,475
"2183","03/01/2020",2020,3,13204,"MCO",33,10920,"CDG",427,21579,"DY",0,"Passengers",478,0,478
"2184","03/01/2020",2020,3,12892,"LAX",91,12990,"LIR",110,19790,"DL",1,"Passengers",479,0,479
"2185","03/01/2020",2020,3,11292,"DEN",82,16042,"YEG",916,20452,"YX",1,"Passengers",479,0,479
"2186","03/01/2020",2020,3,10821,"BWI",32,14832,"SJD",148,19393,"WN",1,"Passengers",480,0,480
"2187","03/01/2020",2020,3,12173,"HNL",2,13602,"NAN",821,20059,"FJ",0,"Passengers",481,0,481
"2188","02/01/2020",2020,2,12264,"IAD",32,14066,"PEK",713,19977,"UA",1,"Passengers",486,0,486
"2189","03/01/2020",2020,3,14100,"PHL",23,14739,"SDQ",224,19805,"AA",1,"Passengers",487,0,487
"2190","03/01/2020",2020,3,13342,"MKE",45,11032,"CUN",148,19393,"WN",1,"Passengers",487,0,487
"2191","03/01/2020",2020,3,12478,"JFK",22,15084,"SXM",264,19805,"AA",1,"Passengers",487,0,487
"2192","03/01/2020",2020,3,12264,"IAD",32,15084,"SXM",264,19977,"UA",1,"Passengers",487,0,487
"2193","02/01/2020",2020,2,12892,"LAX",91,11301,"DGO",148,21351,"Y4",0,"Passengers",488,0,488
"2194","03/01/2020",2020,3,13930,"ORD",41,11301,"DGO",148,21351,"Y4",0,"Passengers",489,0,489
"2195","03/01/2020",2020,3,12892,"LAX",91,11301,"DGO",148,21351,"Y4",0,"Passengers",490,0,490
"2196","03/01/2020",2020,3,10721,"BOS",13,14293,"PUJ",224,19805,"AA",1,"Passengers",490,0,490
"2197","03/01/2020",2020,3,12266,"IAH",74,14153,"PLS",281,19977,"UA",1,"Passengers",491,0,491
"2198","03/01/2020",2020,3,12264,"IAD",32,13180,"MBJ",243,19977,"UA",1,"Passengers",496,0,496
"2199","03/01/2020",2020,3,10721,"BOS",13,13180,"MBJ",243,19790,"DL",1,"Passengers",498,0,498
"2200","03/01/2020",2020,3,13303,"MIA",33,14637,"RTB",131,19805,"AA",1,"Passengers",498,0,498
"2201","03/01/2020",2020,3,13204,"MCO",33,16229,"YVR",906,20229,"WS",0,"Passengers",498,0,498
"2202","03/01/2020",2020,3,12953,"LGA",22,10411,"AUA",277,19805,"AA",1,"Passengers",501,0,501
"2203","03/01/2020",2020,3,15016,"STL",64,14293,"PUJ",224,19393,"WN",1,"Passengers",502,0,502
"2204","01/01/2020",2020,1,12264,"IAD",32,13605,"NAS",204,20378,"YV",1,"Passengers",504,0,504
"2205","03/01/2020",2020,3,10821,"BWI",32,16217,"YUL",941,20206,"QK",0,"Passengers",504,0,504
"2206","01/01/2020",2020,1,14107,"PHX",81,16306,"ZLO",148,20378,"YV",1,"Passengers",506,0,506
"2207","02/01/2020",2020,2,12478,"JFK",22,12920,"LCY",493,19540,"BA",0,"Passengers",508,0,508
"2208","03/01/2020",2020,3,13303,"MIA",33,14030,"PBM",379,19565,"PY",0,"Passengers",508,0,508
"2209","03/01/2020",2020,3,11057,"CLT",36,14207,"POP",224,19805,"AA",1,"Passengers",512,0,512
"2210","03/01/2020",2020,3,12478,"JFK",22,14293,"PUJ",224,19805,"AA",1,"Passengers",514,0,514
"2211","03/01/2020",2020,3,12892,"LAX",91,14312,"PVR",148,19805,"AA",1,"Passengers",516,0,516
"2212","03/01/2020",2020,3,12478,"JFK",22,15115,"TAB",280,19542,"BW",0,"Passengers",516,0,516
"2213","03/01/2020",2020,3,14831,"SJC",91,14312,"PVR",148,19930,"AS",1,"Passengers",517,0,517
"2214","03/01/2020",2020,3,12478,"JFK",22,12990,"LIR",110,19805,"AA",1,"Passengers",518,0,518
"2215","03/01/2020",2020,3,11057,"CLT",36,15513,"UVF",276,19805,"AA",1,"Passengers",518,0,518
"2216","01/01/2020",2020,1,13002,"LKE",93,16233,"YWH",906,20272,"KAH",1,"Passengers",522,4,526
"2217","02/01/2020",2020,2,11618,"EWR",22,12143,"HKG",729,19977,"UA",1,"Passengers",523,0,523
"2218","03/01/2020",2020,3,13930,"ORD",41,14293,"PUJ",224,19805,"AA",1,"Passengers",523,0,523
"2219","01/01/2020",2020,1,11057,"CLT",36,11907,"GGT",204,20452,"YX",1,"Passengers",523,0,523
"2220","02/01/2020",2020,2,12889,"LAS",85,16271,"YYZ",936,19531,"AC",0,"Passengers",524,0,524
"2221","03/01/2020",2020,3,12266,"IAH",74,12073,"HAV",219,19977,"UA",1,"Passengers",527,0,527
"2222","03/01/2020",2020,3,10721,"BOS",13,15174,"TER",469,20360,"S4",0,"Passengers",528,0,528
"2223","03/01/2020",2020,3,11618,"EWR",22,10575,"BGI",205,20409,"B6",1,"Passengers",528,0,528
"2224","03/01/2020",2020,3,14122,"PIT",23,16217,"YUL",941,20206,"QK",0,"Passengers",530,0,530
"2225","03/01/2020",2020,3,14222,"PPG",5,10338,"APW",892,21749,"2OQ",0,"Passengers",531,0,531
"2226","03/01/2020",2020,3,11697,"FLL",33,15084,"SXM",264,20416,"NK",1,"Passengers",533,0,533
"2227","03/01/2020",2020,3,12478,"JFK",22,15052,"SVD",279,19542,"BW",0,"Passengers",533,0,533
"2228","01/01/2020",2020,1,11057,"CLT",36,11534,"ELH",204,20397,"OH",1,"Passengers",535,0,535
"2229","02/01/2020",2020,2,13204,"MCO",33,16171,"YQM",946,19961,"TS",0,"Passengers",536,0,536
"2230","01/01/2020",2020,1,12892,"LAX",91,13594,"MZT",148,21167,"CP",1,"Passengers",537,0,537
"2231","01/01/2020",2020,1,12892,"LAX",91,11032,"CUN",148,19393,"WN",1,"Passengers",537,0,537
"2232","03/01/2020",2020,3,10721,"BOS",13,14153,"PLS",281,19805,"AA",1,"Passengers",538,0,538
"2233","01/01/2020",2020,1,13930,"ORD",41,16257,"YYC",916,20452,"YX",1,"Passengers",540,0,540
"2234","03/01/2020",2020,3,10529,"BDL",11,11032,"CUN",148,19790,"DL",1,"Passengers",540,0,540
"2235","01/01/2020",2020,1,12173,"HNL",2,13602,"NAN",821,20059,"FJ",0,"Passengers",540,0,540
"2236","03/01/2020",2020,3,11193,"CVG",44,11032,"CUN",148,19790,"DL",1,"Passengers",546,0,546
"2237","03/01/2020",2020,3,12478,"JFK",22,13560,"MXP",450,19790,"DL",1,"Passengers",547,0,547
"2238","03/01/2020",2020,3,11057,"CLT",36,10312,"ANU",206,19805,"AA",1,"Passengers",548,0,548
"2239","01/01/2020",2020,1,14771,"SFO",91,12651,"KEF",439,19546,"FI",0,"Passengers",552,0,552
"2240","03/01/2020",2020,3,12892,"LAX",91,15483,"UPN",148,21351,"Y4",0,"Passengers",553,0,553
"2241","01/01/2020",2020,1,12889,"LAS",85,12972,"LHR",493,19790,"DL",1,"Passengers",554,0,554
"2242","03/01/2020",2020,3,12339,"IND",42,11032,"CUN",148,19393,"WN",1,"Passengers",555,0,555
"2243","03/01/2020",2020,3,12264,"IAD",32,14153,"PLS",281,19977,"UA",1,"Passengers",556,0,556
"2244","03/01/2020",2020,3,13204,"MCO",33,16173,"YQR",921,20229,"WS",0,"Passengers",556,0,556
"2245","02/01/2020",2020,2,11433,"DTW",43,14066,"PEK",713,19790,"DL",1,"Passengers",556,0,556
